,price,propertyType,size,exterior,rooms,bathrooms,municipality,latitude,longitude,showAddress,distance,hasVideo,status,hasPlan,has3DTour,has360,floor,hasLift
253,725.0,flat,45.0,False,1,1,Madrid,40.4444556,-3.5859227,False,10398,False,good,False,False,False,1,True
254,550.0,penthouse,70.0,True,3,1,Robledo de Chavela,40.5236154,-4.2481052,False,47595,False,good,False,False,False,3,False
255,695.0,flat,55.0,True,3,1,Parla,40.2461268,-3.7689141,False,19765,True,good,True,False,True,4,False
256,750.0,flat,105.0,True,3,1,Campo Real,40.3374662,-3.3794101,False,28810,False,good,False,False,False,1,False
257,699.0,flat,52.0,True,1,1,Madrid,40.3809876,-3.6338528,True,7092,False,good,False,False,False,3,True
258,750.0,studio,32.0,True,0,1,Madrid,40.4415195,-3.6538927,False,5006,True,good,False,False,False,14,True
259,730.0,flat,80.0,True,3,1,Collado Villalba,40.6324167,-4.0173039,False,35774,False,good,False,False,False,4,False
260,710.0,flat,30.0,True,1,1,Madrid,40.4066932,-3.706995,False,1156,True,good,True,False,True,bj,False
261,650.0,flat,58.0,True,1,1,Madrid,40.3802956,-3.6521582,True,5924,False,good,False,False,False,4,True
262,600.0,countryHouse,60.0,False,2,2,Villaviciosa de Odón,40.3095217,-3.9461034,True,23776,True,renew,False,False,False,desconocido,desconocido
263,740.0,flat,41.0,True,2,1,Madrid,40.3771936,-3.6192667,False,8358,True,good,True,False,True,3,False
264,525.0,flat,40.0,True,1,1,Aranjuez,40.0381958,-3.5959919,False,43059,True,good,True,False,True,3,True
265,750.0,studio,35.0,True,0,1,Madrid,40.4255032,-3.7128468,False,1272,False,good,False,False,False,4,False
266,750.0,flat,74.0,True,3,1,Alcalá de Henares,40.4881971,-3.370613,False,29245,True,good,True,False,True,2,True
267,710.0,flat,69.0,True,3,1,Alcalá de Henares,40.4731862,-3.3754457,False,28440,True,good,True,False,True,5,True
268,560.0,studio,46.0,True,0,1,Madrid,40.401323,-3.663341,False,3786,True,good,True,False,True,bj,False
269,600.0,flat,42.0,True,1,1,Torrejón de Ardoz,40.459912,-3.487187,False,18905,False,good,False,False,False,bj,False
270,720.0,flat,44.0,True,1,1,Madrid,40.3942653,-3.7337412,False,3589,False,good,True,False,False,ss,False
271,750.0,flat,60.0,True,2,1,Madrid,40.4094468,-3.7323408,False,2591,False,good,False,False,False,desconocido,False
272,750.0,flat,42.0,False,1,1,Madrid,40.3927535,-3.6945366,True,2762,False,good,False,False,False,4,True
273,750.0,studio,90.0,True,0,1,Madrid,40.4393937,-3.6232212,False,7228,False,good,False,False,False,4,True
274,650.0,studio,45.0,False,0,1,Madrid,40.442298,-3.6733654,True,3807,True,good,True,False,False,bj,True
275,650.0,flat,59.0,True,1,1,Parla,40.239658,-3.776349,False,20637,True,good,False,False,False,2,True
276,670.0,flat,75.0,True,2,1,Arganda,40.2938125,-3.4276338,False,27056,False,good,False,False,False,3,True
277,650.0,flat,45.0,True,1,1,Getafe,40.3082527,-3.7365244,True,12383,False,newdevelopment,True,False,False,2,True
278,750.0,flat,32.0,True,1,1,Madrid,40.3850596,-3.6558159,False,5339,False,good,False,False,False,2,True
279,725.0,flat,50.0,True,1,1,Madrid,40.4662887,-3.6944003,False,5564,desconocido,desconocido,desconocido,desconocido,desconocido,desconocido,desconocido
280,620.0,studio,20.0,False,0,1,Madrid,40.4017593,-3.6925296,True,1893,False,good,False,False,False,1,True
281,680.0,flat,35.0,True,1,1,Madrid,40.3964893,-3.7319279,True,3308,False,good,False,False,False,bj,False
282,750.0,flat,87.0,True,3,1,Coslada,40.4248733,-3.5557412,False,12519,False,good,False,False,False,bj,True
283,670.0,flat,53.0,True,1,1,Getafe,40.3082527,-3.7365244,True,12383,False,newdevelopment,True,False,False,1,True
